experiment,step,epoch,token_avg_loss,loss,eval_loss,grad_norm,learning_rate,total_tokens,eval_runtime,eval_samples_per_second,eval_steps_per_second
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1750,0.18141294770123878,0.5221,1.762,,0.5950310230255127,0.00019839112449825103,72425,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1750,0.18141294770123878,0.5778,,0.4569070637226105,,,62846,54.1413,92.351,2.9
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1760,0.18244959311667444,0.4951,1.7125,,0.6920062899589539,0.00019837160527592658,66539,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1770,0.1834862385321101,0.4573,1.6378,,0.6171823143959045,0.0001983519693326472,75986,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1780,0.18452288394754573,0.5422,1.8146,,0.6371109485626221,0.00019833221669171162,69320,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1790,0.1855595293629814,0.4142,1.6286,,0.6508997678756714,0.0001983123473765569,65530,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1800,0.18659617477841703,0.5323,1.6548,,0.6336105465888977,0.00019829236141075867,79377,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1810,0.1876328201938527,0.4935,1.787,,0.6687286496162415,0.0001982722588180308,68531,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1820,0.18866946560928835,0.4133,1.6607,,0.6138908863067627,0.00019825203962222572,68621,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1830,0.18970611102472398,0.541,1.7583,,0.527335524559021,0.00019823170384733406,75906,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1840,0.19074275644015964,0.4042,1.7151,,0.723913311958313,0.00019821125151748493,62656,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1850,0.1917794018555953,0.4936,1.6622,,0.6396729350090027,0.0001981906826569456,78845,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1860,0.19281604727103094,0.4646,1.81,,0.7689152359962463,0.00019816999729012168,64727,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1870,0.1938526926864666,0.4435,1.6245,,0.6804531216621399,0.00019814919544155696,69079,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1880,0.19488933810190223,0.4732,1.7327,,0.641761064529419,0.00019812827713593353,71731,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1890,0.1959259835173379,0.4599,1.6663,,0.7375545501708984,0.00019810724239807158,70147,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1900,0.19696262893277355,0.4394,1.5903,,0.7022842764854431,0.00019808609125292946,74812,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1910,0.1979992743482092,0.4519,1.7746,,0.6241915225982666,0.0001980648237256037,65131,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1920,0.19903591976364485,0.4365,1.6212,,0.82956463098526,0.00019804343984132885,64428,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1930,0.2000725651790805,0.5173,1.714,,0.6481196284294128,0.00019802193962547757,82345,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1940,0.20110921059451614,0.446,1.7551,,0.5794398188591003,0.0001980003231035605,65351,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1950,0.2021458560099518,0.4324,1.6407,,0.6686264276504517,0.00019797859030122635,68499,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1960,0.20318250142538744,0.4759,1.7499,,0.6019099354743958,0.00019795674124426174,72904,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1970,0.2042191468408231,0.4849,1.6853,,0.6358875632286072,0.00019793477595859125,74175,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1980,0.20525579225625876,0.4292,1.6172,,0.6271407008171082,0.00019791269447027739,66013,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1990,0.2062924376716944,0.4642,1.7569,,0.5699418187141418,0.0001978904968055205,69487,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2000,0.20732908308713005,0.4431,1.5576,,0.824497640132904,0.00019786818299065884,67009,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2000,0.20732908308713005,0.5773,,0.4440760910511017,,,62840,51.9192,96.303,3.024
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2010,0.20836572850256568,0.4451,1.7143,,0.5709652900695801,0.00019784575305216838,69875,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2020,0.20940237391800134,0.4962,1.7029,,0.6852856278419495,0.00019782320701666303,68642,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2030,0.210439019333437,0.4284,1.5754,,0.6364147663116455,0.00019780054491089425,71721,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2040,0.21147566474887264,0.5015,1.7434,,0.5588940382003784,0.00019777776676175142,71570,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2050,0.2125123101643083,0.5145,1.6866,,0.6777424812316895,0.00019775487259626146,66879,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2060,0.21354895557974396,0.4379,1.6365,,0.6028539538383484,0.00019773186244158905,71887,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2070,0.2145856009951796,0.475,1.6731,,0.5631822347640991,0.00019770873632503642,70619,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2080,0.21562224641061525,0.4512,1.5973,,0.6185286045074463,0.00019768549427404342,67430,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2090,0.2166588918260509,0.4226,1.7079,,0.5743542909622192,0.00019766213631618746,69508,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2100,0.21769553724148655,0.5107,1.6906,,0.6394733786582947,0.00019763866247918355,71650,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2110,0.2187321826569222,0.3738,1.57,,0.5991103649139404,0.00019761507279088402,64477,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2120,0.21976882807235784,0.431,1.68,,0.5773212313652039,0.00019759136727927885,71208,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2130,0.2208054734877935,0.5253,1.6819,,0.7491353154182434,0.0001975675459724953,66813,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2140,0.22184211890322916,0.4702,1.6608,,0.5846356749534607,0.00019754360889879814,72011,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2150,0.2228787643186648,0.4801,1.6656,,0.5765239596366882,0.0001975195560865894,73789,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2160,0.22391540973410046,0.3677,1.6201,,0.6674190163612366,0.0001974953875644085,64565,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2170,0.2249520551495361,0.4733,1.6377,,0.58744215965271,0.00019747110336093218,75047,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2180,0.22598870056497175,0.4761,1.7261,,0.8623985648155212,0.00019744670350497437,68345,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2190,0.2270253459804074,0.4242,1.5598,,0.5921305418014526,0.00019742218802548623,70974,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2200,0.22806199139584304,0.54,1.6857,,0.5579861998558044,0.0001973975569515562,78838,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2210,0.2290986368112787,0.4177,1.6723,,0.7726428508758545,0.00019737281031240975,59077,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2220,0.23013528222671437,0.4946,1.6167,,0.6033894419670105,0.00019734794813740955,81649,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2230,0.23117192764215,0.5178,1.743,,0.65590500831604,0.00019732297045605535,70707,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2240,0.23220857305758566,0.4152,1.5945,,0.5900640487670898,0.00019729787729798394,67865,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2250,0.2332452184730213,0.4491,1.6306,,0.5701109170913696,0.00019727266869296912,79350,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2250,0.2332452184730213,0.5389,,0.43708017468452454,,,61700,52.0527,96.056,3.016
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2260,0.23428186388845695,0.4733,1.7882,,0.6920375823974609,0.0001972473446709217,68819,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2270,0.23531850930389261,0.4191,1.54,,0.6742355227470398,0.0001972219052618894,69251,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2280,0.23635515471932825,0.4771,1.7401,,0.6510651707649231,0.00019719635049605686,73144,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2290,0.2373918001347639,0.433,1.6821,,4.620326042175293,0.0001971706804037456,58279,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2300,0.23842844555019954,0.4872,1.5863,,0.6375514268875122,0.000197144895015414,79377,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2310,0.2394650909656352,0.4354,1.7392,,0.6742386221885681,0.00019711899436165723,66116,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2320,0.24050173638107086,0.4179,1.5931,,0.6115943193435669,0.0001970929784732072,69054,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2330,0.2415383817965065,0.4758,1.6805,,0.5786077976226807,0.0001970668473809325,77137,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2340,0.24257502721194216,0.4982,1.6829,,0.7015663981437683,0.0001970406011158386,67545,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2350,0.24361167262737782,0.4373,1.5538,,0.6167076826095581,0.00019701423970906745,71829,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2360,0.24464831804281345,0.4733,1.7256,,0.5213825106620789,0.00019698776319189768,65947,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2370,0.2456849634582491,0.4266,1.5979,,0.6636963486671448,0.00019696117159574445,66883,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2380,0.24672160887368474,0.5087,1.6263,,0.6107097864151001,0.00019693446495215963,77612,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2390,0.2477582542891204,0.4684,1.7156,,0.5536463260650635,0.00019690764329283135,69432,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2400,0.24879489970455607,0.4051,1.5056,,0.7294474244117737,0.00019688070664958441,66246,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2410,0.2498315451199917,0.4636,1.6717,,0.5273503065109253,0.00019685365505437994,74608,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2420,0.25086819053542736,0.4397,1.7133,,0.6618818640708923,0.0001968264885393155,67249,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2430,0.251904835950863,0.4696,1.5627,,0.633318305015564,0.00019679920713662504,69557,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2440,0.2529414813662987,0.4128,1.7119,,0.5928648710250854,0.00019677181087867873,69438,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2450,0.2539781267817343,0.423,1.5924,,0.7312642931938171,0.00019674429979798315,63608,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2460,0.25501477219716995,0.5082,1.6335,,0.5672817230224609,0.00019671667392718098,80587,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2470,0.2560514176126056,0.4604,1.6872,,0.5839261412620544,0.00019668893329905117,66998,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2480,0.25708806302804127,0.4378,1.5505,,0.6403946876525879,0.00019666107794650891,69371,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2490,0.2581247084434769,0.5095,1.7128,,0.5693321228027344,0.00019663310790260537,74019,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2500,0.25916135385891254,0.4502,1.6093,,0.6265734434127808,0.0001966050232005279,71950,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2500,0.25916135385891254,0.5253,,0.4308350384235382,,,61909,51.8622,96.409,3.027
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2510,0.2601979992743482,0.4756,1.5709,,0.7657956480979919,0.00019657682387359989,69679,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2520,0.26123464468978386,0.4399,1.6673,,0.5971217751502991,0.00019654850995528062,75074,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2530,0.2622712901052195,0.4402,1.5817,,0.6403796076774597,0.00019652008147916553,67124,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2540,0.2633079355206552,0.4562,1.6555,,0.5796261429786682,0.00019649153847898587,76019,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2550,0.2643445809360908,0.4917,1.6496,,0.6082628965377808,0.00019646288098860876,72919,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2560,0.26538122635152644,0.4014,1.5695,,0.7472825050354004,0.0001964341090420372,64424,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2570,0.26641787176696213,0.5125,1.658,,0.5848101377487183,0.00019640522267341,78009,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2580,0.26745451718239777,0.4411,1.6559,,0.6226806640625,0.0001963762219170018,69922,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2590,0.2684911625978334,0.4426,1.5194,,0.5810574889183044,0.00019634710680722282,70979,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2600,0.2695278080132691,0.4923,1.688,,0.6613352298736572,0.00019631787737861903,67413,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2610,0.2705644534287047,0.4525,1.5948,,0.7494983077049255,0.0001962885336658721,63315,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2620,0.27160109884414035,0.4136,1.5862,,0.5907981395721436,0.0001962590757037992,77620,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2630,0.272637744259576,0.487,1.6341,,0.49345770478248596,0.00019622950352735316,75531,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2640,0.2736743896750117,0.4321,1.5329,,0.601572573184967,0.0001961998171716223,66433,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2650,0.2747110350904473,0.4162,1.6911,,0.5793704390525818,0.00019617001667183033,69152,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2660,0.27574768050588294,0.4929,1.6346,,0.6810295581817627,0.00019614010206333652,71097,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2670,0.27678432592131863,0.4078,1.5607,,0.6329342126846313,0.00019611007338163545,67368,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2680,0.27782097133675426,0.4705,1.6581,,0.5471596121788025,0.0001960799306623571,72655,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2690,0.2788576167521899,0.467,1.539,,0.6904300451278687,0.00019604967394126673,66537,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2700,0.2798942621676256,0.5622,1.5961,,0.5960335731506348,0.0001960193032542649,78375,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2710,0.2809309075830612,0.4227,1.6488,,0.5296673774719238,0.0001959888186373873,67795,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2720,0.28196755299849685,0.4381,1.5332,,0.6403321623802185,0.00019595822012680498,66726,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2730,0.28300419841393254,0.4341,1.6344,,0.567141056060791,0.00019592750775882393,74555,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2740,0.2840408438293682,0.4324,1.6409,,0.6977913975715637,0.00019589668156988537,68651,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2750,0.2850774892448038,0.4483,1.5643,,0.5919944047927856,0.0001958657415965655,71855,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2750,0.2850774892448038,0.5447,,0.42644181847572327,,,64313,51.4977,97.092,3.049
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2760,0.28611413466023944,0.4339,1.6718,,0.5566091537475586,0.00019583468787557557,63874,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2770,0.2871507800756751,0.4186,1.5332,,0.6896963119506836,0.00019580352044376177,65616,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2780,0.28818742549111076,0.4394,1.6333,,0.6278589367866516,0.00019577223933810528,72876,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2790,0.2892240709065464,0.4421,1.6807,,0.630159854888916,0.00019574084459572202,66408,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2800,0.2902607163219821,0.4311,1.5361,,0.5983289480209351,0.00019570933625386285,69774,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2810,0.2912973617374177,0.4639,1.6674,,0.514384925365448,0.00019567771434991343,71487,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2820,0.29233400715285335,0.4979,1.6062,,0.6118561625480652,0.00019564597892139407,70747,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2830,0.29337065256828904,0.4315,1.5394,,0.5998656749725342,0.00019561413000595987,76293,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2840,0.29440729798372467,0.4349,1.6809,,0.5386484265327454,0.00019558216764140057,70960,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2850,0.2954439433991603,0.4457,1.5686,,0.7221664190292358,0.00019555009186564046,68020,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2860,0.296480588814596,0.5049,1.655,,0.542188286781311,0.0001955179027167385,75445,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2870,0.2975172342300316,0.4949,1.6461,,0.6028952598571777,0.00019548560023288807,75242,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2880,0.29855387964546726,0.4368,1.5457,,0.5765940546989441,0.00019545318445241705,69460,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2890,0.29959052506090295,0.4741,1.6709,,0.5629331469535828,0.0001954206554137878,68185,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2900,0.3006271704763386,0.4758,1.6761,,0.6995649933815002,0.00019538801315559706,70145,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2910,0.3016638158917742,0.4607,1.5409,,0.6206335425376892,0.0001953552577165758,76726,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2920,0.30270046130720984,0.4253,1.6912,,0.573845624923706,0.00019532238913558942,65858,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2930,0.30373710672264553,0.41,1.543,,0.6572516560554504,0.0001952894074516375,66821,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2940,0.30477375213808117,0.4785,1.6238,,0.5932513475418091,0.0001952563127038538,74004,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2950,0.3058103975535168,0.4569,1.6512,,0.5900197625160217,0.00019522310493150634,67025,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2960,0.3068470429689525,0.4154,1.5002,,0.6107557415962219,0.00019518978417399708,71162,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2970,0.3078836883843881,0.4538,1.6238,,0.5245757699012756,0.00019515635047086217,70090,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2980,0.30892033379982375,0.4508,1.5828,,0.6861737370491028,0.00019512280386177174,67951,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2990,0.30995697921525944,0.4647,1.5571,,0.6240400671958923,0.00019508914438652985,75584,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3000,0.3109936246306951,0.4634,1.6756,,0.5213919281959534,0.00019505537208507455,69473,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3000,0.3109936246306951,0.5459,,0.4206724762916565,,,64094,51.9368,96.271,3.023
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3010,0.3120302700461307,0.4008,1.5243,,0.6236351132392883,0.0001950214869974777,66106,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3020,0.3130669154615664,0.4874,1.6019,,0.5509400367736816,0.00019498748916394498,79112,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3030,0.31410356087700203,0.4332,1.6877,,0.7464199662208557,0.00019495337862481592,61973,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3040,0.31514020629243766,0.398,1.5109,,0.5909199118614197,0.0001949191554205637,70315,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3050,0.3161768517078733,0.444,1.6044,,0.576878547668457,0.00019488481959179524,72282,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3060,0.317213497123309,0.4715,1.5879,,0.6950360536575317,0.00019485037117925104,67568,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3070,0.3182501425387446,0.4828,1.5183,,0.5679594874382019,0.00019481581022380521,75804,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3080,0.31928678795418025,0.415,1.6243,,0.5191779136657715,0.00019478113676646539,71553,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3090,0.32032343336961594,0.4375,1.5512,,0.6250690817832947,0.00019474635084837272,66141,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3100,0.3213600787850516,0.4538,1.6358,,0.6077860593795776,0.00019471145251080175,74781,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3110,0.3223967242004872,0.4191,1.6513,,0.6034262776374817,0.0001946764417951605,68996,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3120,0.3234333696159229,0.4273,1.5026,,0.6564921140670776,0.00019464131874299015,69110,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3130,0.3244700150313585,0.4924,1.5945,,0.5298018455505371,0.0001946060833959654,74800,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3140,0.32550666044679416,0.5051,1.6627,,0.6471084356307983,0.00019457073579589405,66094,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3150,0.32654330586222985,0.4351,1.501,,0.5975656509399414,0.00019453527598471712,70187,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3160,0.3275799512776655,0.4451,1.654,,0.536069929599762,0.0001944997040045087,69451,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3170,0.3286165966931011,0.4038,1.5462,,0.6567459106445312,0.00019446401989747618,64714,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3180,0.32965324210853675,0.4488,1.5578,,0.5884658098220825,0.00019442822370595975,82980,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3190,0.33068988752397244,0.4503,1.6861,,0.634429931640625,0.00019439231547243276,66229,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3200,0.33172653293940807,0.4003,1.5252,,0.7178120613098145,0.00019435629523950138,68384,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3210,0.3327631783548437,0.443,1.6191,,0.5280889868736267,0.0001943201630499048,74407,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3220,0.3337998237702794,0.4531,1.6425,,0.7186868190765381,0.00019428391894651498,66496,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3230,0.334836469185715,0.4364,1.5117,,0.5586583018302917,0.00019424756297233657,71828,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3240,0.33587311460115066,0.4632,1.6854,,0.5110188126564026,0.00019421109517050718,72629,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3250,0.33690976001658635,0.3974,1.5006,,0.7613301873207092,0.00019417451558429694,67131,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3250,0.33690976001658635,0.5082,,0.42026960849761963,,,62801,52.8901,94.536,2.968
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3260,0.337946405432022,0.4794,1.583,,0.609120786190033,0.00019413782425710863,75600,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3270,0.3389830508474576,0.4489,1.6379,,0.5253788232803345,0.00019410102123247768,70529,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3280,0.3400196962628933,0.4234,1.5008,,0.6471748352050781,0.00019406410655407202,69675,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3290,0.34105634167832893,0.4494,1.6148,,0.5241298079490662,0.00019402708026569203,77453,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3300,0.34209298709376457,0.48,1.6551,,0.6631320714950562,0.0001939899424112706,66969,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3310,0.34312963250920026,0.3817,1.5301,,0.6054807901382446,0.00019395269303487287,68200,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3320,0.3441662779246359,0.4126,1.6184,,0.5235105752944946,0.00019391533218069643,77397,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3330,0.3452029233400715,0.4414,1.5304,,0.5692247748374939,0.0001938778598930711,65614,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3340,0.34623956875550715,0.4244,1.5675,,0.5791975855827332,0.00019384027621645889,71567,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3350,0.34727621417094284,0.4734,1.5952,,0.637232780456543,0.00019380258119545399,69115,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3360,0.3483128595863785,0.3999,1.5054,,0.5498738884925842,0.00019376477487478272,67169,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3370,0.3493495050018141,0.444,1.5844,,0.5474360585212708,0.00019372685729930343,70074,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3380,0.3503861504172498,0.4675,1.5672,,0.7679764628410339,0.00019368882851400653,61490,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3390,0.35142279583268543,0.382,1.5878,,0.5915052890777588,0.00019365068856401428,72119,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3400,0.35245944124812106,0.4772,1.5993,,0.5358601212501526,0.000193612437494581,76654,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3410,0.35349608666355675,0.3526,1.5336,,0.5532149076461792,0.00019357407535109276,62046,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3420,0.3545327320789924,0.484,1.5659,,0.5941175818443298,0.00019353560217906735,77983,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3430,0.355569377494428,0.4933,1.6665,,0.8485034704208374,0.00019349701802415446,67740,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3440,0.3566060229098637,0.3897,1.4663,,0.5606885552406311,0.00019345832293213535,75038,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3450,0.35764266832529934,0.4934,1.557,,0.5138546824455261,0.00019341951694892292,73948,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3460,0.358679313740735,0.4135,1.5773,,0.721886932849884,0.00019338060012056177,66447,,,
